frontpage,news,tech,local,opinion,on_air,misc,weather,msn_news,health,living,business,msn_sports,sports,summary,bbs,travel
0,0,1,2,0,0,3,2,3,0,0,0,0,0,0,0,0
0,0,0,2,0,4,4,0,1,0,0,0,0,0,0,0,0
3,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0
0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0
10,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5,0,2,0,0,2,0,0,0,2,0,3,0,0,0,0,0
6,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0
0,1,3,1,0,0,1,0,0,1,0,0,0,2,0,0,0
2,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
4,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
11,2,1,1,4,0,0,0,2,1,2,1,0,0,0,0,0
5,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2
0,2,0,2,2,0,2,2,2,0,0,0,0,0,0,0,0
9,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0
9,1,1,1,0,0,2,0,0,0,2,2,0,0,0,0,1
0,1,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0
1,2,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0
3,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0
3,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
9,0,0,10,0,1,2,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0
2,2,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0
4,1,1,1,0,0,0,0,0,1,1,0,0,0,4,0,0
7,6,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0
1,0,0,0,1,4,3,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
4,3,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0
2,1,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0
7,1,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0
3,0,0,2,0,0,1,0,0,1,1,0,0,2,0,0,0
5,4,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0
2,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
0,1,0,2,1,3,2,0,0,1,0,0,0,0,0,0,0
0,0,0,5,0,1,4,0,3,0,0,0,0,2,0,0,0
2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0
2,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1
1,1,0,2,0,2,1,0,0,0,2,0,0,0,0,0,0
3,2,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0
5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
13,7,2,3,1,6,4,0,0,0,2,0,0,1,0,0,1
7,3,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0
1,0,1,3,0,1,2,0,0,1,0,1,0,0,0,0,0
5,1,0,1,4,0,2,0,8,0,0,1,0,0,0,0,0
6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0
0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0
4,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0
3,0,0,0,1,0,0,0,2,0,1,0,2,1,0,0,0
5,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0
6,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0
10,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0
2,1,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0
6,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
6,0,1,1,0,0,1,0,0,0,0,2,0,2,0,0,0
4,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
5,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1,1,2,1,0,0,0,0,2,0,1,1,0,1,0,0,0
5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
10,3,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0
3,1,0,2,0,1,0,0,0,0,0,1,0,3,0,0,1
6,4,1,1,0,1,0,0,0,2,2,1,0,0,0,0,0
6,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0
1,2,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0
8,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5,0,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0
5,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
6,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
5,0,1,5,0,4,0,0,2,0,0,0,1,5,0,0,0
0,1,0,2,0,2,1,0,0,4,1,1,0,0,0,0,0
6,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0
14,4,2,1,0,0,0,0,0,0,0,1,0,7,0,0,0
5,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
7,2,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
0,0,0,7,0,0,7,2,0,0,0,0,0,0,0,0,0
10,5,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
2,5,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0
5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0,2,0,1,1,0,0,0,4,2,0,0,2,0,4
2,2,0,1,0,1,0,0,0,0,3,1,0,0,0,0,1
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
0,1,3,0,1,3,1,0,0,0,0,0,0,0,4,0,0
5,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0
5,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0
6,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6,2,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0
5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2,2,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
2,2,1,1,0,1,0,0,0,0,2,0,0,1,0,0,2
5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4,1,3,0,0,1,0,0,0,3,2,0,0,2,3,0,2
0,2,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3
4,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,5,0,0,0,0,4,0,0,2,1,1,0,0,0
0,1,1,0,0,1,2,0,0,0,1,0,0,0,3,0,0
3,1,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0
0,1,3,1,0,1,1,0,0,0,1,3,0,2,0,0,0
4,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0
2,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
7,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0
3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
8,5,0,1,1,0,0,0,0,0,2,0,0,1,0,0,1
0,2,1,2,0,0,0,0,1,2,1,5,0,3,0,0,2
4,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4
3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,0,3,0,0,0,0,1,1,1,1,0,0,0,0,0
14,1,2,5,1,3,2,0,0,0,0,0,0,5,4,0,1
5,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
7,1,0,2,0,0,0,0,0,0,4,2,0,0,0,0,2
0,2,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0
4,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0
2,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
5,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0
0,1,1,1,0,1,1,0,0,0,0,3,0,1,0,0,0
5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
7,1,0,3,0,0,1,0,0,0,2,2,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,6,4,0,0,0
0,0,3,2,0,3,2,0,2,0,0,0,0,0,0,0,0
3,2,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0
4,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0
7,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0
8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,3,0,2,0,2,0,0,0,1,1,1,0,0,0,0,0
5,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1
1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,3,2,0,3,0,0,0,0,0,0,0,0
0,0,0,0,1,5,2,0,0,1,0,0,0,0,3,0,0
8,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0
4,1,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0
6,3,0,1,0,4,0,0,0,3,0,0,0,0,0,0,0
4,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
7,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,13,0,0,12,0,1,0,0,0,0,0,0,0,0
2,1,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0
6,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0
4,5,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0
12,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0
12,1,2,1,0,0,0,0,0,1,1,3,0,2,0,0,0
1,0,1,1,0,0,0,0,1,0,1,1,1,2,0,0,0
1,0,0,3,0,2,2,0,1,1,1,1,0,1,0,0,0
0,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0
5,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0
1,5,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0
5,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2,0,1,1,1,3,1,0,1,0,1,1,0,2,0,0,0
3,2,0,4,0,0,3,4,5,0,0,0,0,1,0,0,0
6,4,1,7,0,0,6,0,0,0,0,0,0,0,0,0,0
5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
3,1,0,5,0,2,3,0,7,4,0,1,0,0,0,0,0
3,0,1,1,1,1,0,0,0,0,0,1,0,2,0,0,0
1,1,0,2,0,0,3,1,3,0,0,0,0,0,0,0,0
0,0,1,0,2,8,2,0,0,0,0,0,0,0,9,0,0
1,2,0,2,0,0,3,2,0,0,0,0,0,0,1,0,0
1,1,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0
6,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0
12,3,4,0,2,2,1,0,0,0,1,0,0,0,0,0,0
32,0,0,1,16,0,0,1,5,0,0,0,7,12,0,0,0
1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0
5,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
0,1,1,0,0,2,1,0,1,0,1,0,2,0,0,0,0
1,2,0,0,0,2,2,0,0,2,0,0,0,2,0,0,0
5,1,1,1,2,3,1,1,0,3,2,0,0,0,11,0,0
1,1,1,0,1,0,0,0,2,1,0,2,0,1,0,0,0
10,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0
45,6,2,1,0,3,5,5,0,6,7,0,0,9,1,0,0
6,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0
2,1,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0
3,0,2,0,0,1,0,0,0,1,1,0,0,0,5,0,0
0,0,0,0,0,4,2,0,0,3,2,0,0,0,0,0,1
5,0,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0
9,1,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0
2,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0
4,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
3,16,2,4,5,7,4,2,0,10,7,9,0,2,3,2,0
3,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0
1,2,1,3,0,0,2,1,0,0,0,0,0,0,1,0,0
1,4,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0
8,1,0,0,0,0,6,0,0,2,0,1,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,4,0,3,0,0,0
5,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0
7,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
8,2,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0
5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0
0,3,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
6,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0
0,0,1,3,0,1,3,0,0,0,1,0,0,0,0,0,0
0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0
3,1,0,1,0,0,3,3,4,0,1,0,3,1,0,0,0
2,4,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0
5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
6,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0
5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,1,0,2,0,0,2,0,0,4,0,0,0,0,1,0,0
5,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0
1,2,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0
0,5,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0
6,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
5,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0
2,0,2,0,2,2,0,0,0,1,1,0,0,0,0,0,0
0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0
5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
0,1,1,1,0,2,1,0,0,3,0,0,0,0,1,0,0
3,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0
4,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
3,1,0,0,1,1,0,0,0,1,2,0,0,0,3,0,0
3,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1
5,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,1,0,0,3,0,0,1,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,0
2,0,0,5,0,2,1,0,2,0,1,1,0,1,0,0,0
0,4,0,2,1,0,3,1,0,0,0,0,2,1,3,0,0
6,3,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0
0,3,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0
1,3,0,3,0,1,2,1,0,0,0,2,0,0,1,0,0
0,0,1,0,0,5,0,0,0,0,2,2,0,0,0,0,0
1,0,1,1,0,0,2,0,0,0,0,1,3,1,0,0,0
7,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1
0,1,0,4,0,0,5,1,2,0,0,0,0,0,0,0,0
4,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0
3,5,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0
2,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2,3,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
1,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4,1,0,0,2,1,0,0,0,0
0,2,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
3,1,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0
0,0,0,3,0,0,3,3,1,0,0,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0,0,0,4,0,0,2,2,0,0,0,0,0,1,0,0,0
0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0
0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,0,0
7,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0
3,2,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0
3,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
6,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1
2,2,1,1,2,1,0,0,0,2,1,2,0,1,0,0,1
4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,3,3,0,0,0,0,0,0,1,0,0,1
6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5
3,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0
1,3,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0
2,0,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0
1,0,1,3,0,0,3,0,0,0,0,0,0,1,0,0,0
0,5,0,4,1,4,2,0,4,0,0,0,0,0,0,0,0
7,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0
3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0
8,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,2,0,0,0,5,0,0
6,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1
6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
0,0,0,0,0,2,0,0,0,0,0,2,0,1,6,0,0
5,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
11,4,0,0,3,0,0,0,0,1,1,0,0,1,0,0,1
13,4,0,1,1,0,0,1,0,0,1,1,0,3,0,0,0
9,1,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0
7,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0,3,2,2,0,0,1,0,0,1,0,4,0,0,0,0,0
4,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0
5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,3,0,1,1,6,0,0,4,0,1,0,0,1,1,0,1
0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0
1,2,0,5,0,0,3,0,0,0,0,1,0,0,0,0,0
4,1,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0
5,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,2,1,2,2,0,0,0,3,0,1,0,0,3,0,0
0,0,0,1,0,0,3,1,5,0,0,0,0,0,0,0,0
5,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
0,6,1,3,0,7,1,0,0,2,0,1,0,0,1,0,0
0,2,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0
0,1,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
4,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1,8,0,0,5,0,0,0,0,0,0,0,0,0,0
13,5,0,2,0,1,1,1,0,1,0,0,0,0,0,0,2
6,12,4,4,5,5,2,3,0,5,5,6,0,3,2,2,1
6,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
4,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1,1,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0
2,3,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
10,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
5,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0
6,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0
3,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,1
8,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1
17,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,1,2,0,2,0,0,0,2,0,0,0,0
4,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
1,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0
8,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0
6,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0
7,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0
4,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0
4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0
3,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
4,2,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0
7,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
6,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1
4,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0
5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0
3,0,0,1,1,0,3,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
5,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,1,3,0,0,2,0,1,0,0,0,2,1,0,0,0
4,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,3,1,0,3,0,0,0,1,0,0,0,0,0,0
3,8,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0
6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0
6,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,1,2,0,2,0,0,0,0,0,0,0,0
10,1,0,0,0,1,1,0,0,0,0,3,0,5,0,0,0
0,1,1,0,1,2,1,0,0,1,0,0,0,0,6,0,0
2,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
8,1,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0
2,4,1,0,1,1,1,2,0,1,1,3,0,1,2,0,0
0,5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
0,4,0,0,0,5,5,5,0,0,0,0,0,1,0,0,0
2,0,1,0,0,1,0,0,0,0,0,0,0,1,5,0,0
2,0,2,0,0,0,0,0,0,2,0,1,0,1,5,0,0
3,1,1,2,0,4,2,0,0,1,0,0,0,0,2,0,0
6,7,0,1,1,0,0,0,0,3,2,4,0,0,0,0,0
5,0,0,0,0,2,3,0,0,0,1,0,0,1,0,0,1
4,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,3,0,0,1,0,1,2,1,0,2,0,0,0,0,0
0,6,0,0,2,13,5,0,0,3,0,0,0,0,0,0,0
1,4,1,0,1,1,1,1,0,1,1,1,0,1,2,0,0
2,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,1,1,2,0,1,0,0,0
7,0,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0
1,0,0,3,0,0,4,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,3,2,0,2,1,0,0,0,0,0,0,0
4,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0
5,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0
0,0,0,36,0,0,32,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,3,3,0,0,0
0,1,1,3,2,2,0,0,1,0,0,1,0,0,1,0,0
3,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
6,3,5,3,0,1,2,0,2,0,0,0,1,2,0,0,0
5,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
3,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2
0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0
5,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
0,0,0,2,0,0,4,0,0,0,0,0,2,1,0,0,0
2,0,0,5,0,5,7,0,0,0,0,0,0,0,0,0,0
3,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
5,0,0,0,1,3,3,0,0,0,1,1,0,0,2,0,0
3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,4,2,1,0,0,0,0,0,0,0,3,1,0
5,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
5,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0
6,1,0,2,0,0,5,0,4,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
13,5,1,0,0,0,0,0,0,1,2,2,0,1,0,0,1
1,3,0,0,3,1,0,0,3,0,0,0,0,0,1,0,0
5,1,0,1,0,1,0,0,0,0,1,1,0,3,0,0,0
0,0,2,1,0,0,0,1,6,0,0,2,1,0,0,0,0
0,0,0,0,0,4,3,0,0,0,1,0,0,0,1,0,0
3,3,0,1,0,0,1,0,0,0,0,3,0,2,0,0,0
5,1,0,1,2,0,1,0,0,0,1,2,0,1,0,0,0
1,4,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0
1,0,0,2,0,2,1,0,0,0,2,0,0,1,1,0,0
1,4,0,0,1,1,0,2,1,0,0,1,0,1,0,0,1
5,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0,0,0,3,1,0,0,0,0,3,0,0,0,3,0,0
3,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
